DATE,P,D,E,CPI,Fraction,Rate GS10,Price,Dividend,Earnings,CAPE
31/01/1900,6.1,0.2175,0.48,7.897091074,1900.041667,3.15,193.0907357,6.884792624,15.1940251,18.67427536
28/02/1900,6.21,0.225,0.48,7.992232066,1900.125,3.145833333,194.2326624,7.037415303,15.01315265,18.70379742
31/03/1900,6.26,0.2325,0.48,7.992232066,1900.208333,3.141666667,195.7965324,7.271995814,15.01315265,18.77579342
30/04/1900,6.34,0.24,0.48,7.992232066,1900.291667,3.1375,198.2987246,7.506576324,15.01315265,18.93640203
31/05/1900,6.04,0.2475,0.48,7.801941983,1900.375,3.133333333,193.5231707,7.929964361,15.37932482,18.40319702
30/06/1900,5.86,0.255,0.48,7.706792893,1900.458333,3.129166667,190.0739835,8.271137506,15.56920001,17.99271158
31/07/1900,5.86,0.2625,0.48,7.801941983,1900.541667,3.125,187.7559239,8.410568262,15.37932482,17.68954547
31/08/1900,5.94,0.27,0.48,7.706792893,1900.625,3.120833333,192.6688501,8.757675007,15.56920001,18.06961467
30/09/1900,5.8,0.2775,0.48,7.801941983,1900.708333,3.116666667,185.8335083,8.891172163,15.37932482,17.34187415
31/10/1900,6.01,0.285,0.48,7.706792893,1900.791667,3.1125,194.9393585,9.244212507,15.56920001,18.10239878
30/11/1900,6.48,0.2925,0.48,7.706792893,1900.875,3.108333333,210.1842002,9.487481257,15.56920001,19.4195846
31/12/1900,6.87,0.3,0.48,7.611651901,1900.958333,3.104166667,225.619466,9.852378429,15.76380549,20.74405116
31/01/1901,7.07,0.3017,0.4817,7.706792893,1901.041667,3.1,229.3213418,9.785890924,15.62434093,20.97858183
28/02/1901,7.25,0.3033,0.4833,7.611651901,1901.125,3.106666667,238.0991454,9.960754592,15.87218165,21.67914985
31/03/1901,7.51,0.305,0.485,7.611651901,1901.208333,3.113333333,246.6378733,10.01658474,15.92801179,22.34758395
30/04/1901,8.14,0.3067,0.4867,7.51650281,1901.291667,3.12,270.7118891,10.19991847,16.18617646,24.40971699
31/05/1901,7.73,0.3083,0.4883,7.51650281,1901.375,3.126666667,257.0765237,10.25312966,16.23938765,23.06401268
30/06/1901,8.5,0.31,0.49,7.51650281,1901.458333,3.133333333,282.6844051,10.30966654,16.29592453,25.23846621
31/07/1901,7.93,0.3117,0.4917,7.611651901,1901.541667,3.14,260.4312031,10.23662119,16.14804825,23.14484855
31/08/1901,8.04,0.3133,0.4933,7.706792893,1901.625,3.146666667,260.7841002,10.16214659,16.0005966,23.07717771
30/09/1901,8,0.315,0.495,7.801941983,1901.708333,3.153333333,256.3220804,10.09268191,15.85992872,22.59046832
31/10/1901,7.91,0.3167,0.4967,7.801941983,1901.791667,3.16,253.438457,10.14715036,15.91439716,22.25290162
30/11/1901,8.08,0.3183,0.4983,7.897091074,1901.875,3.166666667,255.7660892,10.07553789,15.77329731,22.37507478
31/12/1901,7.95,0.32,0.5,7.992232066,1901.958333,3.173333333,248.6553407,10.00876843,15.63870067,21.68021514
31/01/1902,8.12,0.3208,0.5108,7.897091074,1902.041667,3.18,257.032258,10.15467344,16.16897504,22.3402908
28/02/1902,8.19,0.3217,0.5217,7.897091074,1902.125,3.19,259.2480533,10.18316224,16.51400603,22.45995745
31/03/1902,8.2,0.3225,0.5325,7.897091074,1902.208333,3.2,259.5645955,10.20848561,16.8558716,22.41065229
30/04/1902,8.48,0.3233,0.5433,7.992232066,1902.291667,3.21,265.2323634,10.11198386,16.99301215,22.8231087
31/05/1902,8.46,0.3242,0.5542,8.087381157,1902.375,3.22,261.4936818,10.02083353,17.12999982,22.42795449
30/06/1902,8.41,0.325,0.565,8.18251405,1902.458333,3.23,256.9259582,9.928767706,17.26078078,21.9637423
31/07/1902,8.6,0.3258,0.5758,8.18251405,1902.541667,3.24,262.7304685,9.953207749,17.59072137,22.38568659
31/08/1902,8.83,0.3267,0.5867,8.087381157,1902.625,3.25,272.9301667,10.09810707,18.13455592,23.16867183
30/09/1902,8.85,0.3275,0.5975,8.18251405,1902.708333,3.26,270.3679821,10.00514284,18.25365755,22.85656638
31/10/1902,8.57,0.3283,0.6083,8.753424793,1902.791667,3.27,244.7380897,9.375439307,17.37154959,20.6044254
30/11/1902,8.24,0.3292,0.6192,8.467928926,1902.875,3.28,243.2477077,9.718100166,18.2790025,20.40854126
31/12/1902,8.05,0.33,0.63,8.563094215,1902.958333,3.29,234.9978596,9.633452632,18.39113684,19.63323213
31/01/1903,8.46,0.3317,0.6217,8.658259504,1903.041667,3.3,244.2522165,9.576650144,17.94936206,20.31813205
28/02/1903,8.41,0.3333,0.6133,8.658259504,1903.125,3.308333333,242.8086455,9.622844417,17.70684213,20.10705152
31/03/1903,8.08,0.335,0.605,8.372844628,1903.208333,3.316666667,241.2331997,10.001624,18.06263438,19.88456038
30/04/1903,7.75,0.3367,0.5967,8.372844628,1903.291667,3.325,231.3808536,10.05237851,17.81483295,18.9800226
31/05/1903,7.6,0.3383,0.5883,8.18251405,1903.375,3.333333333,232.180414,10.33508343,17.97259705,18.95485872
30/06/1903,7.18,0.34,0.58,8.18251405,1903.458333,3.341666667,219.3493912,10.38701852,17.7190316,17.81855172
31/07/1903,6.85,0.3417,0.5717,8.18251405,1903.541667,3.35,209.2678732,10.43895362,17.46546615,16.91817841
31/08/1903,6.63,0.3433,0.5633,8.18251405,1903.625,3.358333333,202.5468612,10.4878337,17.20884569,16.29911879
30/09/1903,6.47,0.345,0.555,8.277679339,1903.708333,3.366666667,195.3864448,10.41859714,16.76035191,15.65435912
31/10/1903,6.26,0.3467,0.5467,8.18251405,1903.791667,3.375,191.243341,10.59170389,16.70171478,15.25294383
30/11/1903,6.28,0.3483,0.5383,8.087381157,1903.875,3.383333333,194.1111492,10.76575052,16.63854006,15.40787753
31/12/1903,6.57,0.35,0.53,8.087381157,1903.958333,3.391666667,203.0748806,10.81829653,16.38199189,16.04289414
31/01/1904,6.68,0.3467,0.5267,8.277679339,1904.041667,3.4,201.7281996,10.46993515,15.90572496,15.86183391
29/02/1904,6.5,0.3433,0.5233,8.467928926,1904.125,3.406666667,191.8822937,10.13433714,15.44800066,15.02149838
31/03/1904,6.48,0.34,0.52,8.372844628,1904.208333,3.413333333,193.4642492,10.15090197,15.52490889,15.08193018
30/04/1904,6.64,0.3367,0.5167,8.277679339,1904.291667,3.42,200.5202463,10.16794683,15.60373664,15.56549061
31/05/1904,6.5,0.3333,0.5133,8.087381157,1904.375,3.426666667,200.9112213,10.30210924,15.8658046,15.5258209
30/06/1904,6.51,0.33,0.51,8.087381157,1904.458333,3.433333333,201.2203154,10.20010816,15.76380351,15.47443364
31/07/1904,6.78,0.3267,0.5067,8.087381157,1904.541667,3.44,209.5658585,10.09810707,15.66180243,16.03640163
31/08/1904,7.01,0.3233,0.5033,8.18251405,1904.625,3.446666667,214.1558819,9.876832613,15.37584242,16.30465198
30/09/1904,7.32,0.32,0.5,8.277679339,1904.708333,3.453333333,221.0554523,9.663626329,15.09941614,16.74260005
31/10/1904,7.75,0.3167,0.4967,8.277679339,1904.791667,3.46,234.0409501,9.563970182,14.99975999,17.63319737
30/11/1904,8.17,0.3133,0.4933,8.467928926,1904.875,3.466666667,241.181283,9.248726555,14.56239007,18.07620022
31/12/1904,8.25,0.31,0.49,8.467928926,1904.958333,3.473333333,243.5429112,9.151309391,14.46497291,18.15967912
31/01/1905,8.43,0.3117,0.505,8.467928926,1905.041667,3.48,248.8565747,9.201493991,14.9077782,18.45985203
28/02/1905,8.8,0.3133,0.52,8.467928926,1905.125,3.475833333,259.7791053,9.248726555,15.35058349,19.16899638
31/03/1905,9.05,0.315,0.535,8.372844628,1905.208333,3.471666667,270.1931259,9.404512116,15.9727428,19.83150607
30/04/1905,8.94,0.3167,0.55,8.372844628,1905.291667,3.4675,266.9090105,9.455266626,16.42057671,19.48292752
31/05/1905,8.5,0.3183,0.565,8.277679339,1905.375,3.463333333,256.6900744,9.612288314,17.06234024,18.62948751
30/06/1905,8.6,0.32,0.58,8.277679339,1905.458333,3.459166667,259.7099576,9.663626329,17.51532272,18.73586239
31/07/1905,8.87,0.3217,0.595,8.277679339,1905.541667,3.455,267.8636423,9.714964343,17.9683052,19.20588331
31/08/1905,9.2,0.3233,0.61,8.372844628,1905.625,3.450833333,274.671465,9.652313546,18.21191235,19.57330843
30/09/1905,9.23,0.325,0.625,8.277679339,1905.708333,3.446666667,278.7352219,9.81462049,18.87427017,19.74349242
31/10/1905,9.36,0.3267,0.64,8.277679339,1905.791667,3.4425,282.6610701,9.865958505,19.32725266,19.89739481
30/11/1905,9.31,0.3283,0.655,8.372844628,1905.875,3.438333333,277.9555803,9.801591517,19.55541408,19.44352569
31/12/1905,9.54,0.33,0.67,8.467928926,1905.958333,3.434166667,281.6241664,9.741716448,19.77863642,19.57796081
31/01/1906,9.87,0.3358,0.6775,8.467928926,1906.041667,3.43,291.3658829,9.912934495,20.00003907,20.13240226
28/02/1906,9.8,0.3417,0.685,8.467928926,1906.125,3.45,289.2994582,10.08710458,20.22144172,19.86675256
31/03/1906,9.56,0.3475,0.6925,8.467928926,1906.208333,3.47,282.2145735,10.25832262,20.44284436,19.25945302
30/04/1906,9.43,0.3533,0.7,8.467928926,1906.291667,3.49,278.3769276,10.42954067,20.66424701,18.876205
31/05/1906,9.18,0.3592,0.7075,8.563094215,1906.375,3.51,267.9851368,10.48586723,20.6535386,18.05404446
30/06/1906,9.3,0.365,0.715,8.563094215,1906.458333,3.53,271.4882105,10.65518246,20.8724807,18.17266638
31/07/1906,9.06,0.3708,0.7225,8.277679339,1906.541667,3.55,273.6014204,11.19772701,21.81865632,18.19520014
31/08/1906,9.73,0.3767,0.73,8.467928926,1906.625,3.57,287.2330335,11.12031693,21.5498576,18.96725148
30/09/1906,10.03,0.3825,0.7375,8.563094215,1906.708333,3.59,292.7985754,11.16604737,21.52930702,19.20099368
31/10/1906,9.73,0.3883,0.745,8.753424793,1906.791667,3.61,277.8648323,11.08889151,21.27536486,18.09538091
30/11/1906,9.93,0.3942,0.7525,8.848509091,1906.875,3.63,280.5290854,11.13641143,21.25862405,18.14185165
31/12/1906,9.84,0.4,0.76,8.94367438,1906.958333,3.65,275.0286063,11.18002465,21.24204683,17.66000367
31/01/1907,9.56,0.4033,0.7517,8.848509091,1907.041667,3.67,270.07634,11.39349246,21.23602351,17.21891385
28/02/1907,9.26,0.4067,0.7433,9.038839669,1907.125,3.686666667,256.0926136,11.24760972,20.55654856,16.21707129
31/03/1907,8.35,0.41,0.735,8.94367438,1907.208333,3.703333333,233.3830145,11.45952526,20.54329529,14.68754526
30/04/1907,8.39,0.4133,0.7267,8.94367438,1907.291667,3.72,234.501017,11.55176047,20.31130978,14.66970991
31/05/1907,8.1,0.4167,0.7183,9.134004959,1907.375,3.736666667,221.6779643,11.40409972,19.65818293,13.79010715
30/06/1907,7.84,0.42,0.71,9.229089256,1907.458333,3.753333333,212.3518091,11.37598977,19.23083986,13.14426995
31/07/1907,8.14,0.4233,0.7017,9.229089256,1907.541667,3.77,220.4775161,11.46537255,19.00602863,13.58500736
31/08/1907,7.53,0.4267,0.6933,9.229089256,1907.625,3.786666667,203.9552452,11.5574639,18.77850883,12.5134716
30/09/1907,7.45,0.43,0.685,9.229089256,1907.708333,3.803333333,201.78839,11.64684667,18.55369761,12.32856966
31/10/1907,6.64,0.4333,0.6767,9.324254545,1907.791667,3.82,178.0134049,11.61644704,18.14181794,10.83184015
30/11/1907,6.25,0.4367,0.6683,8.94367438,1907.875,3.836666667,174.6878851,12.20579191,18.67902618,10.59117756
31/12/1907,6.57,0.44,0.66,8.753424793,1907.958333,3.853333333,187.6230163,12.56531616,18.84797424,11.33330624
31/01/1908,6.85,0.4367,0.6533,8.658259504,1908.041667,3.87,197.7692297,12.60814929,18.86169894,11.90296863
29/02/1908,6.6,0.4333,0.6467,8.563094215,1908.125,3.860833333,192.6690526,12.64901523,18.87864793,11.5548463
31/03/1908,6.87,0.43,0.64,8.563094215,1908.208333,3.851666667,200.5509684,12.5526807,18.68305965,11.98466266
30/04/1908,7.24,0.4267,0.6333,8.658259504,1908.291667,3.8425,209.0290836,12.31943508,18.28427053,12.44888916
31/05/1908,7.63,0.4233,0.6267,8.658259504,1908.375,3.833333333,220.2889376,12.22127225,18.09371916,13.07845136
30/06/1908,7.64,0.42,0.62,8.658259504,1908.458333,3.824166667,220.5776518,12.12599656,17.90028064,13.05168413
31/07/1908,7.92,0.4167,0.6133,8.753424793,1908.541667,3.815,226.1756909,11.89992555,17.51433727,13.3454871
31/08/1908,8.26,0.4133,0.6067,8.753424793,1908.625,3.805833333,235.8852534,11.80282993,17.32585753,13.8842329
30/09/1908,8.17,0.41,0.6,8.753424793,1908.708333,3.796666667,233.315075,11.70859006,17.13452204,13.70144227
31/10/1908,8.27,0.4067,0.5933,8.848509091,1908.791667,3.7875,233.6329845,11.48954472,16.76111847,13.69081036
30/11/1908,8.83,0.4033,0.5867,8.94367438,1908.875,3.778333333,246.7990441,11.27225985,16.39830115,14.43501409
31/12/1908,9.03,0.4,0.58,9.038839669,1908.958333,3.769166667,249.731782,11.06231592,16.04035809,14.58248291
31/01/1909,9.06,0.4033,0.595,8.94367438,1909.041667,3.76,253.2275582,11.27225985,16.63028666,14.76441846
28/02/1909,8.8,0.4067,0.61,9.038839669,1909.125,3.7725,243.3709503,11.24760972,16.87003178,14.16715752
31/03/1909,8.92,0.41,0.625,9.038839669,1909.208333,3.785,246.6896451,11.33887382,17.28486863,14.33605838
30/04/1909,9.32,0.4133,0.64,9.229089256,1909.291667,3.7975,252.4386302,11.19451565,17.33484156,14.6451986
31/05/1909,9.63,0.4167,0.655,9.324254545,1909.375,3.81,258.1730556,11.17141353,17.56005726,14.95350979
30/06/1909,9.8,0.42,0.67,9.419419835,1909.458333,3.8225,260.0762354,11.14612437,17.78072221,15.04044468
31/07/1909,9.94,0.4233,0.685,9.419419835,1909.541667,3.835,263.7916102,11.23370106,18.17879808,15.23150324
31/08/1909,10.18,0.4267,0.7,9.514585124,1909.625,3.8475,267.4586639,11.21066914,18.39106726,15.41758071
30/09/1909,10.19,0.43,0.715,9.609669421,1909.708333,3.86,265.0723845,11.18558639,18.599289,15.25444644
31/10/1909,10.23,0.4333,0.73,9.8,1909.791667,3.8725,260.9445957,11.05252134,18.62067985,14.9888453
30/11/1909,10.18,0.4367,0.745,9.895165289,1909.875,3.885,257.1718764,11.03211772,18.82053516,14.74563118
31/12/1909,10.3,0.44,0.76,9.990330579,1909.958333,3.8975,257.7247424,11.00960065,19.01658293,14.75063849
31/01/1910,10.08,0.4425,0.7575,9.895165289,1910.041667,3.91,254.6456301,11.17864001,19.13631595,14.54788504
28/02/1910,9.72,0.445,0.755,9.895165289,1910.125,3.915833333,245.5511433,11.24179617,19.07315979,14.0020379
31/03/1910,9.96,0.4475,0.7525,10.08541488,1910.208333,3.921666667,246.8677273,11.09169759,18.65140209,14.05000697
30/04/1910,9.72,0.45,0.75,10.18058017,1910.291667,3.9275,238.6670612,11.04940098,18.4156683,13.55988362
31/05/1910,9.56,0.4525,0.7475,9.990330579,1910.375,3.933333333,239.2085959,11.32237339,18.70381019,13.56879229
30/06/1910,9.1,0.455,0.745,9.895165289,1910.458333,3.939166667,229.8884161,11.4944208,18.82053516,13.0196573
31/07/1910,8.64,0.4575,0.7425,9.895165289,1910.541667,3.945,218.2676829,11.55757696,18.757379,12.34258126
31/08/1910,8.85,0.46,0.74,9.8,1910.625,3.950833333,225.7438584,11.73357908,18.87575765,12.74505515
30/09/1910,8.91,0.4625,0.7375,9.704834711,1910.708333,3.956666667,229.5029698,11.91303294,18.99645794,12.9371611
31/10/1910,9.32,0.465,0.735,9.419419835,1910.791667,3.9625,247.3378075,12.34035198,19.50571765,13.91886666
30/11/1910,9.31,0.4675,0.7325,9.229089256,1910.875,3.968333333,252.1677733,12.66256005,19.84026788,14.16452318
31/12/1910,9.05,0.47,0.73,9.229089256,1910.958333,3.974166667,245.1254939,12.73027427,19.77255365,13.74147842
31/01/1911,9.27,0.47,0.7183,9.229089256,1911.041667,3.98,251.0843457,12.73027427,19.45565108,14.04921518
28/02/1911,9.43,0.47,0.7067,8.94367438,1911.125,3.9825,263.569081,13.13652896,19.75230854,14.72148847
31/03/1911,9.32,0.47,0.695,9.038839669,1911.208333,3.985,257.751961,12.99822121,19.22077392,14.37062322
30/04/1911,9.28,0.47,0.6833,8.753424793,1911.291667,3.9875,265.0139408,13.42204226,19.51336484,14.75293542
31/05/1911,9.48,0.47,0.6717,8.753424793,1911.375,3.99,270.7254482,13.42204226,19.18209742,15.04766059
30/06/1911,9.67,0.47,0.66,8.753424793,1911.458333,3.9925,276.1513801,13.42204226,18.84797424,15.32835568
31/07/1911,9.63,0.47,0.6483,8.848509091,1911.541667,3.995,272.0538865,13.2778117,18.31490494,15.08311058
31/08/1911,9.17,0.47,0.6367,9.134004959,1911.625,3.9975,250.9613497,12.86279546,17.4249827,13.89979067
30/09/1911,8.67,0.47,0.625,9.229089256,1911.708333,4,234.8329318,12.73027427,16.92855621,12.99795398
31/10/1911,8.72,0.47,0.6133,9.229089256,1911.791667,4.0025,236.1872163,12.73027427,16.61165364,13.06647285
30/11/1911,9.07,0.47,0.6017,9.134004959,1911.875,4.005,248.2245847,12.86279546,16.46711495,13.72799759
31/12/1911,9.11,0.47,0.59,9.038839669,1911.958333,4.0075,251.9442452,12.99822121,16.31691599,13.92925842
31/01/1912,9.12,0.4708,0.5992,9.134004959,1912.041667,4.01,249.5929672,12.88468958,16.39869583,13.79495263
29/02/1912,9.04,0.4717,0.6083,9.229089256,1912.125,4.046666667,244.854637,12.77631994,16.47622519,13.53163437
31/03/1912,9.3,0.4725,0.6175,9.419419835,1912.208333,4.083333333,246.8070397,12.53938992,16.38745667,13.63976917
30/04/1912,9.59,0.4733,0.6267,9.704834711,1912.291667,4.12,247.018348,12.19121836,16.14248161,13.65439269
31/05/1912,9.58,0.4742,0.6358,9.704834711,1912.375,4.156666667,246.7607689,12.21440048,16.37687859,13.64550069
30/06/1912,9.58,0.475,0.645,9.609669421,1912.458333,4.193333333,249.2044596,12.35617101,16.77837959,13.7854174
31/07/1912,9.59,0.4758,0.6542,9.609669421,1912.541667,4.23,249.4645895,12.37698141,17.01769911,13.80287665
31/08/1912,9.81,0.4767,0.6633,9.704834711,1912.625,4.266666667,252.685088,12.27879525,17.08522108,13.98476176
30/09/1912,9.86,0.4775,0.6725,9.8,1912.708333,4.303333333,251.5067168,12.17996524,17.15398246,13.926285
31/10/1912,9.84,0.4783,0.6817,9.8,1912.791667,4.34,250.9965612,12.20037147,17.38865404,13.9050927
30/11/1912,9.73,0.4792,0.6908,9.8,1912.875,4.376666667,248.1907054,12.22332847,17.62077485,13.74954102
31/12/1912,9.38,0.48,0.7,9.704834711,1912.958333,4.413333333,241.6091871,12.36379635,18.03053635,13.38899945
31/01/1913,9.3,0.48,0.6942,9.8,1913.041667,4.45,237.2223597,12.24373469,17.7075013,13.14808879
28/02/1913,8.97,0.48,0.6883,9.8,1913.125,4.425833333,228.8047921,12.24373469,17.5570054,12.68296052
31/03/1913,8.8,0.48,0.6825,9.8,1913.208333,4.401666667,224.4684694,12.24373469,17.40906027,12.44345352
30/04/1913,8.79,0.48,0.6767,9.8,1913.291667,4.3775,224.2133916,12.24373469,17.26111514,12.43306708
31/05/1913,8.55,0.48,0.6708,9.7,1913.375,4.353333333,220.3398905,12.36995876,17.28701737,12.22140106
30/06/1913,8.12,0.48,0.665,9.8,1913.458333,4.329166667,207.1231786,12.24373469,16.96267411,11.49196285
31/07/1913,8.23,0.48,0.6592,9.9,1913.541667,4.305,207.8085391,12.12006061,16.64488323,11.5340228
31/08/1913,8.45,0.48,0.6533,9.9,1913.625,4.280833333,213.3635669,12.12006061,16.49590749,11.84684054
30/09/1913,8.53,0.48,0.6475,10,1913.708333,4.256666667,213.2297413,11.99886,16.18596219,11.84331683
31/10/1913,8.26,0.48,0.6417,10,1913.791667,4.2325,206.4803825,11.99886,16.04097596,11.47149024
30/11/1913,8.05,0.48,0.6358,10.1,1913.875,4.208333333,199.2384963,11.88005941,15.73612869,11.07253785
31/12/1913,8.04,0.48,0.63,10,1913.958333,4.184166667,200.980905,11.99886,15.74850375,11.17404087
31/01/1914,8.37,0.475,0.6208,10,1914.041667,4.16,209.2301213,11.87387188,15.5185256,11.63609211
28/02/1914,8.48,0.47,0.6117,9.9,1914.125,4.166666667,214.1210707,11.86755934,15.44550223,11.91023388
31/03/1914,8.32,0.465,0.6025,9.9,1914.208333,4.173333333,210.0810505,11.74130871,15.21320107,11.68552602
30/04/1914,8.12,0.46,0.5933,9.8,1914.291667,4.18,207.1231786,11.73357908,15.13376624,11.52266254
31/05/1914,8.17,0.455,0.5842,9.9,1914.375,4.186666667,206.2935316,11.48880745,14.75112376,11.47900869
30/06/1914,8.13,0.45,0.575,9.9,1914.458333,4.193333333,205.2835265,11.36255682,14.5188226,11.42871517
31/07/1914,7.68,0.445,0.5658,10,1914.541667,4.2,191.98176,11.12394313,14.14365623,10.69434518
31/08/1914,7.68,0.44,0.5567,10.2,1914.625,4.206666667,188.2174118,10.78328922,13.64331161,10.49204627
30/09/1914,7.68,0.435,0.5475,10.2,1914.708333,4.213333333,188.2174118,10.66075184,13.41784283,10.5004973
31/10/1914,7.68,0.43,0.5383,10.1,1914.791667,4.22,190.0809505,10.64255322,13.32299162,10.61275947
30/11/1914,7.68,0.425,0.5292,10.2,1914.875,4.226666667,188.2174118,10.41567708,12.96935603,10.51691764
31/12/1914,7.35,0.42,0.52,10.1,1914.958333,4.233333333,181.9134097,10.39505198,12.87006436,10.17221799
31/01/1915,7.48,0.4208,0.55,10.1,1915.041667,4.24,185.1309257,10.41485208,13.61256807,10.3598342
28/02/1915,7.38,0.4217,0.58,10,1915.125,4.224166667,184.4824725,10.54149846,14.4986225,10.32978621
31/03/1915,7.57,0.4225,0.61,9.9,1915.208333,4.208333333,191.1434558,10.66817835,15.40257702,10.70701319
30/04/1915,8.14,0.4233,0.64,10,1915.291667,4.1925,203.4806675,10.58149466,15.99848,11.40112379
31/05/1915,7.95,0.4242,0.67,10.1,1915.375,4.176666667,196.7634839,10.4990025,16.58258292,11.02692988
30/06/1915,8.04,0.425,0.7,10.1,1915.458333,4.160833333,198.990995,10.5188026,17.32508663,11.15426219
31/07/1915,8.01,0.4258,0.73,10.1,1915.541667,4.145,198.2484913,10.5386027,18.06759035,11.11362939
31/08/1915,8.35,0.4267,0.76,10.1,1915.625,4.129166667,206.6635334,10.56087781,18.81009406,11.58483164
30/09/1915,8.66,0.4275,0.79,10.1,1915.708333,4.113333333,214.3360718,10.58067791,19.55259777,12.01157076
31/10/1915,9.14,0.4283,0.82,10.2,1915.791667,4.0975,223.998326,10.49655175,20.0961299,12.54907613
30/11/1915,9.46,0.4292,0.85,10.3,1915.875,4.081666667,229.5898374,10.41648607,20.62910801,12.85771445
31/12/1915,9.48,0.43,0.88,10.3,1915.958333,4.065833333,230.0752282,10.4359017,21.35719417,12.8784446
31/01/1916,9.33,0.4408,0.9342,10.4,1916.041667,4.05,224.2575397,10.59514721,22.45459738,12.54356369
29/02/1916,9.2,0.4517,0.9883,10.4,1916.125,4.065,221.1328365,10.85714155,23.7549546,12.35465233
31/03/1916,9.17,0.4625,1.042,10.5,1916.208333,4.08,218.3125917,11.01085863,24.8071669,12.1770528
30/04/1916,9.07,0.4733,1.097,10.6,1916.291667,4.095,213.8947724,11.16167539,25.87018361,11.90648178
31/05/1916,9.27,0.4842,1.151,10.7,1916.375,4.11,216.5682091,11.31200937,26.88996857,12.02625667
30/06/1916,9.36,0.495,1.205,10.8,1916.458333,4.125,216.6460833,11.45724479,27.89086863,11.99596122
31/07/1916,9.23,0.5058,1.259,10.8,1916.541667,4.14,213.63711,11.70722104,29.14074988,11.79116528
31/08/1916,9.3,0.5167,1.313,10.9,1916.625,4.155,213.2824885,11.84979159,30.111818,11.73208264
30/09/1916,9.68,0.5275,1.368,11.1,1916.708333,4.17,217.9973063,11.87950197,30.80788378,11.94455242
31/10/1916,9.98,0.5383,1.422,11.3,1916.791667,4.185,220.7754845,11.90816065,31.45718827,12.04574176
30/11/1916,10.21,0.5492,1.476,11.5,1916.875,4.2,221.9354359,11.93799622,32.08390826,12.0532304
31/12/1916,9.8,0.56,1.53,11.6,1916.958333,4.215,211.1868319,12.06781897,32.97100539,11.41355919
31/01/1917,9.57,0.5708,1.509,11.7,1917.041667,4.23,204.4677532,12.19542252,32.2405266,10.99236143
28/02/1917,9.03,0.5817,1.488,12,1917.125,4.258333333,188.1071281,12.11759872,30.997055,10.06318774
31/03/1917,9.31,0.5925,1.468,12,1917.208333,4.286666667,193.9399073,12.34257734,30.58042792,10.32715708
30/04/1917,9.17,0.6033,1.447,12.6,1917.291667,4.315,181.9271597,11.96910092,28.70758998,9.644531197
31/05/1917,8.86,0.6142,1.426,12.8,1917.375,4.343333333,173.0304355,11.99495412,27.8489166,9.138988813
30/06/1917,9.04,0.625,1.405,13,1917.458333,4.371666667,173.8296385,12.01808894,27.01666394,9.14822026
31/07/1917,8.79,0.6358,1.384,12.8,1917.541667,4.4,171.6633779,12.41678904,27.02868203,9.003472377
31/08/1917,8.53,0.6467,1.363,13,1917.625,4.428333333,164.0228779,12.43535699,26.20904837,8.572680467
30/09/1917,8.12,0.6575,1.343,13.3,1917.708333,4.456666667,152.6170789,12.35784845,25.24196269,7.950823264
31/10/1917,7.68,0.6683,1.322,13.5,1917.791667,4.485,142.2087111,12.37475021,24.47915574,7.387133711
30/11/1917,7.04,0.6792,1.301,13.5,1917.875,4.513333333,130.3579852,12.57658289,24.0903038,6.753013605
31/12/1917,6.8,0.69,1.28,13.7,1917.958333,4.541666667,124.0758029,12.59004471,23.35544526,6.412593898
31/01/1918,7.21,0.68,1.256,14,1918.041667,4.57,128.7377688,12.14170357,22.42644071,6.640646029
28/02/1918,7.43,0.67,1.232,14.1,1918.125,4.564166667,131.7250736,11.87830408,21.84189645,6.784343552
31/03/1918,7.28,0.66,1.208,14,1918.208333,4.558333333,129.98765,11.78459464,21.56937929,6.68635576
30/04/1918,7.21,0.65,1.183,14.2,1918.291667,4.5525,126.9245607,11.44257482,20.82548618,6.520727731
31/05/1918,7.44,0.64,1.159,14.5,1918.375,4.546666667,128.2636759,11.03343448,19.98086026,6.582363232
30/06/1918,7.45,0.63,1.135,14.7,1918.458333,4.540833333,126.6886437,10.71326786,19.30088733,6.496291319
31/07/1918,7.51,0.62,1.111,15.1,1918.541667,4.535,124.3259363,10.2639255,18.3922923,6.371324094
31/08/1918,7.58,0.61,1.087,15.4,1918.625,4.529166667,123.0402581,9.901656656,17.64442752,6.303073761
30/09/1918,7.54,0.6,1.063,15.7,1918.708333,4.523333333,120.0522882,9.553232484,16.92514355,6.149170562
31/10/1918,7.86,0.59,1.038,16,1918.791667,4.5175,122.8008328,9.217874219,16.21720922,6.290515321
30/11/1918,8.06,0.58,1.014,16.3,1918.875,4.511666667,123.607888,8.894860429,15.55066979,6.333327495
31/12/1918,7.9,0.57,0.99,16.5,1918.958333,4.505833333,119.6855985,8.635543182,14.998575,6.134580411
31/01/1919,7.85,0.5667,0.985,16.5,1919.041667,4.5,118.9280947,8.585547932,14.92282462,6.09846764
28/02/1919,7.88,0.5633,0.98,16.2,1919.125,4.539166667,121.5933858,8.692075409,15.12202006,6.239692771
31/03/1919,8.12,0.56,0.975,16.4,1919.208333,4.578333333,123.7687287,8.53577439,14.86139291,6.356074005
30/04/1919,8.39,0.5567,0.97,16.7,1919.291667,4.6175,125.5868705,8.333040621,14.51957859,6.456139556
31/05/1919,8.97,0.5533,0.965,16.9,1919.375,4.656666667,132.6797019,8.184133676,14.27379179,6.829002261
