"symbol","sector","date_stamp","close","adjusted_close","volume","sp500"
ACCO,"1",2020-03-05,8.07,7.8783,667596.0,3023.93994140625
ACCO,"1",2020-03-06,8.03,7.8393,996095.0,2972.3701171875
ACCO,"1",2020-03-09,7.31,7.1364,1036996.0,2746.56005859375
ACCO,"1",2020-03-10,7.26,7.0876,942709.0,2882.22998046875
ACCO,"1",2020-03-11,7.16,6.9899,768788.0,2741.3798828125
ACCO,"1",2020-03-12,6.13,5.9844,991429.0,2480.639892578125
ACCO,"1",2020-03-13,5.45,5.3205,1422999.0,2711.02001953125
ACCO,"1",2020-03-16,4.85,4.7348,1218319.0,2386.1298828125
ACCO,"1",2020-03-17,4.81,4.7592,1088042.0,2529.18994140625
ACCO,"1",2020-03-18,4.05,4.0072,912254.0,2398.10009765625
ACCO,"1",2020-03-19,4.13,4.0864,976107.0,2409.389892578125
ACCO,"1",2020-03-20,3.97,3.9281,1123195.0,2304.919921875
ACCO,"1",2020-03-23,3.89,3.8489,604247.0,2237.39990234375
ACCO,"1",2020-03-24,4.18,4.1359,791460.0,2447.330078125
ACCO,"1",2020-03-25,4.51,4.4624,1259123.0,2475.56005859375
ACCO,"1",2020-03-26,5.11,5.056,1156939.0,2630.070068359375
ACCO,"1",2020-03-27,5.15,5.0956,864448.0,2541.469970703125
ACCO,"1",2020-03-30,5.0,4.9472,607292.0,2626.64990234375
ACCO,"1",2020-03-31,5.05,4.9967,1124841.0,2584.590087890625
ACCO,"1",2020-04-01,4.69,4.6405,879689.0,2470.5
ACCO,"1",2020-04-02,4.8,4.7493,911994.0,2526.89990234375
ACCO,"1",2020-04-03,4.63,4.5811,752594.0,2488.64990234375
ACCO,"1",2020-04-06,4.88,4.8285,907541.0,2663.679931640625
ACCO,"1",2020-04-07,5.25,5.1946,1331521.0,2659.409912109375
ACCO,"1",2020-04-08,5.81,5.7486,703186.0,2749.97998046875
ACCO,"1",2020-04-09,6.11,6.0455,877778.0,2789.820068359375
ACCO,"1",2020-04-13,6.08,6.0158,705332.0,2761.6298828125
ACCO,"1",2020-04-14,5.99,5.9267,1013102.0,2846.06005859375
ACCO,"1",2020-04-15,5.4,5.343,585550.0,2783.360107421875
ACCO,"1",2020-04-16,5.45,5.3924,552886.0,2799.550048828125
ACCO,"1",2020-04-17,5.71,5.6497,836671.0,2874.56005859375
ACCO,"1",2020-04-20,5.58,5.5211,581402.0,2823.159912109375
ACCO,"1",2020-04-21,5.48,5.4221,506683.0,2736.56005859375
ACCO,"1",2020-04-22,5.46,5.4023,552206.0,2799.31005859375
ACCO,"1",2020-04-23,5.7,5.6398,378907.0,2797.800048828125
ACCO,"1",2020-04-24,5.88,5.8179,534685.0,2836.739990234375
ACCO,"1",2020-04-27,6.53,6.461,738010.0,2878.47998046875
ACCO,"1",2020-04-28,7.09,7.0151,561567.0,2863.389892578125
ACCO,"1",2020-04-29,7.45,7.3713,1892554.0,2939.510009765625
ACCO,"1",2020-04-30,7.4,7.3219,636212.0,2912.429931640625
ACCO,"1",2020-05-01,7.11,7.0349,837885.0,2830.7099609375
ACCO,"1",2020-05-04,6.67,6.5996,724610.0,2842.739990234375
ACCO,"1",2020-05-05,6.3,6.2335,1415951.0,2868.43994140625
ACCO,"1",2020-05-06,5.91,5.8476,801270.0,2848.419921875
ACCO,"1",2020-05-07,6.02,5.9564,749550.0,2881.18994140625
ACCO,"1",2020-05-08,6.38,6.3126,1030699.0,2929.800048828125
ACCO,"1",2020-05-11,6.04,5.9762,861580.0,2930.18994140625
ACCO,"1",2020-05-12,5.76,5.6992,711032.0,2870.1201171875
ACCO,"1",2020-05-13,5.46,5.4023,811878.0,2820.0
ACCO,"1",2020-05-14,5.56,5.5013,608920.0,2852.5
ACCO,"1",2020-05-15,5.6,5.5409,481427.0,2863.699951171875
ACCO,"1",2020-05-18,6.18,6.1147,574427.0,2953.909912109375
ACCO,"1",2020-05-19,5.91,5.8476,462515.0,2922.93994140625
ACCO,"1",2020-05-20,6.05,5.9861,493746.0,2971.610107421875
ACCO,"1",2020-05-21,5.97,5.907,475813.0,2948.510009765625
ACCO,"1",2020-05-22,6.11,6.0455,449924.0,2955.449951171875
ACCO,"1",2020-05-26,6.09,6.09,722339.0,2991.77001953125
ACCO,"1",2020-05-27,6.63,6.63,1343482.0,3036.1298828125
ACCO,"1",2020-05-28,6.34,6.34,501865.0,3029.72998046875
ACCO,"1",2020-05-29,6.19,6.19,532743.0,3044.31005859375
ACCO,"1",2020-06-01,6.19,6.19,574684.0,3055.72998046875
ACCO,"1",2020-06-02,6.44,6.44,398056.0,3080.820068359375
ACCO,"1",2020-06-03,6.89,6.89,424417.0,3122.8701171875
ACCO,"1",2020-06-04,6.87,6.87,469597.0,3112.35009765625
ACCO,"1",2020-06-05,7.17,7.17,798296.0,3193.929931640625
ACCO,"1",2020-06-08,7.58,7.58,632828.0,3232.389892578125
ACCO,"1",2020-06-09,7.3,7.3,528459.0,3207.179931640625
ACCO,"1",2020-06-10,6.9,6.9,413992.0,3190.139892578125
ACCO,"1",2020-06-11,6.6,6.6,874975.0,3002.10009765625
ACCO,"1",2020-06-12,6.56,6.56,535135.0,3041.31005859375
ACCO,"1",2020-06-15,6.68,6.68,333823.0,3066.590087890625
ACCO,"1",2020-06-16,6.94,6.94,576483.0,3124.739990234375
ACCO,"1",2020-06-17,6.76,6.76,369347.0,3113.489990234375
ACCO,"1",2020-06-18,6.6,6.6,307717.0,3115.340087890625
ACCO,"1",2020-06-19,6.46,6.46,959180,3097.739990234375
ACCO,"1",2020-06-22,6.32,6.32,655843,3117.860107421875
ACCO,"1",2020-06-23,6.63,6.63,636671,3131.2900390625
ACCO,"1",2020-06-24,6.28,6.28,879649,3050.330078125
ACCO,"1",2020-06-25,6.41,6.41,853670,3083.760009765625
ACCO,"1",2020-06-26,6.58,6.58,1238727,3009.050048828125
ACCO,"1",2020-06-29,6.93,6.93,468800,3053.239990234375
ACCO,"1",2020-06-30,7.1,7.1,789300,3100.2900390625
ACCO,"1",2020-07-01,6.54,6.54,688500,3115.860107421875
ACCO,"1",2020-07-02,6.53,6.53,592000,3130.010009765625
ACCO,"1",2020-07-06,6.71,6.71,718200,3179.719970703125
ACCO,"1",2020-07-07,6.47,6.47,313900,3145.320068359375
ACCO,"1",2020-07-08,6.43,6.43,369700,3169.93994140625
ACCO,"1",2020-07-09,6.16,6.16,529300,3152.050048828125
ACCO,"1",2020-07-10,6.38,6.38,446000,3185.0400390625
ACCO,"1",2020-07-13,6.43,6.43,441900,3155.219970703125
ACCO,"1",2020-07-14,6.55,6.55,344300,3197.52001953125
ACCO,"1",2020-07-15,6.83,6.83,494700,3226.56005859375
ACCO,"1",2020-07-16,6.86,6.86,607700,3215.570068359375
ACCO,"1",2020-07-17,6.67,6.67,601700,3224.72998046875
ACCO,"1",2020-07-20,6.54,6.54,588860,3251.840087890625
ACCO,"1",2020-07-21,6.64,6.64,491829,3257.300048828125
ACCO,"1",2020-07-22,6.86,6.86,846195,3276.02001953125
ACCO,"1",2020-07-23,7.0,7.0,484677,3235.659912109375
ACCO,"1",2020-07-24,6.74,6.74,579797,3215.6298828125
ACCO,"1",2020-07-27,6.86,6.86,246817,3239.409912109375
ACCO,"1",2020-07-28,6.82,6.82,507373,3218.43994140625
ACCO,"1",2020-07-29,6.99,6.99,733524,3258.43994140625
ACCO,"1",2020-07-30,6.9,6.9,498476,3246.219970703125
ACCO,"1",2020-07-31,6.52,6.52,441466,3271.1201171875
ACCO,"1",2020-08-03,6.76,6.76,426873,3294.610107421875
ACCO,"1",2020-08-04,6.66,6.66,290013,3306.510009765625
ACM,"1",2020-01-02,42.98,42.98,855310.0,3257.85009765625
ACM,"1",2020-01-03,42.82,42.82,943801.0,3234.85009765625
ACM,"1",2020-01-06,42.75,42.75,865520.0,3246.280029296875
ACM,"1",2020-01-07,43.1,43.1,827225.0,3237.179931640625
ACM,"1",2020-01-08,43.73,43.73,1288246.0,3253.050048828125
ACM,"1",2020-01-09,45.86,45.86,2524931.0,3274.699951171875
ACM,"1",2020-01-10,46.16,46.16,1995565.0,3265.35009765625
ACM,"1",2020-01-13,47.08,47.08,1553321.0,3288.1298828125
ACM,"1",2020-01-14,49.74,49.74,5970718.0,3283.14990234375
ACM,"1",2020-01-15,49.42,49.42,3206966.0,3289.2900390625
ACM,"1",2020-01-16,50.27,50.27,1954170.0,3316.81005859375
ACM,"1",2020-01-17,50.33,50.33,961976.0,3329.6201171875
ACM,"1",2020-01-21,49.81,49.81,1259697.0,3320.7900390625
ACM,"1",2020-01-22,49.58,49.58,939005.0,3321.75
ACM,"1",2020-01-23,49.88,49.88,1227784.0,3325.5400390625
ACM,"1",2020-01-24,49.66,49.66,644274.0,3295.469970703125
ACM,"1",2020-01-27,48.82,48.82,926765.0,3243.6298828125
ACM,"1",2020-01-28,49.22,49.22,1173451.0,3276.239990234375
ACM,"1",2020-01-29,49.47,49.47,1257390.0,3273.39990234375
ACM,"1",2020-01-30,49.3,49.3,1171488.0,3283.659912109375
ACM,"1",2020-01-31,48.23,48.23,2742419.0,3225.52001953125
ACM,"1",2020-02-03,47.6,47.6,2918830.0,3248.919921875
ACM,"1",2020-02-04,47.48,47.48,1979096.0,3297.590087890625
ACM,"1",2020-02-05,47.58,47.58,1321641.0,3334.68994140625
ACM,"1",2020-02-06,47.7,47.7,1778182.0,3345.780029296875
ACM,"1",2020-02-07,47.1,47.1,1474717.0,3327.7099609375
ACM,"1",2020-02-10,47.18,47.18,836971.0,3352.090087890625
ACM,"1",2020-02-11,47.36,47.36,869623.0,3357.75
ACM,"1",2020-02-12,47.8,47.8,1192354.0,3379.449951171875
ACM,"1",2020-02-13,47.84,47.84,1317994.0,3373.93994140625
ACM,"1",2020-02-14,47.79,47.79,1077187.0,3380.159912109375
ACM,"1",2020-02-18,47.24,47.24,1810088.0,3370.2900390625
ACM,"1",2020-02-19,50.75,50.75,4868873.0,3386.14990234375
ACM,"1",2020-02-20,51.37,51.37,3287418.0,3373.22998046875
ACM,"1",2020-02-21,51.92,51.92,1729975.0,3337.75
ACM,"1",2020-02-24,50.49,50.49,1942319.0,3225.889892578125
ACM,"1",2020-02-25,49.01,49.01,1637195.0,3128.2099609375
ACM,"1",2020-02-26,47.86,47.86,1452660.0,3116.389892578125
ACM,"1",2020-02-27,46.11,46.11,2764622.0,2978.760009765625
ACM,"1",2020-02-28,44.94,44.94,2804287.0,2954.219970703125
ACM,"1",2020-03-02,45.65,45.65,2613977.0,3090.22998046875
ACM,"1",2020-03-03,47.67,47.67,2764759.0,3003.3701171875
ACM,"1",2020-03-04,49.98,49.98,6351683.0,3130.1201171875
ACM,"1",2020-03-05,47.23,47.23,3073863.0,3023.93994140625
ACM,"1",2020-03-06,44.78,44.78,4156466.0,2972.3701171875
ACM,"1",2020-03-09,38.53,38.53,4399861.0,2746.56005859375
ACM,"1",2020-03-10,39.43,39.43,4160783.0,2882.22998046875
ACM,"1",2020-03-11,36.4,36.4,4357727.0,2741.3798828125
ACM,"1",2020-03-12,30.85,30.85,4647393.0,2480.639892578125
ACM,"1",2020-03-13,33.4,33.4,2438061.0,2711.02001953125
ACM,"1",2020-03-16,27.76,27.76,5507356.0,2386.1298828125
ACM,"1",2020-03-17,27.93,27.93,3944881.0,2529.18994140625
ACM,"1",2020-03-18,23.82,23.82,2942860.0,2398.10009765625
ACM,"1",2020-03-19,25.6,25.6,2385264.0,2409.389892578125
ACM,"1",2020-03-20,25.55,25.55,3389361.0,2304.919921875
ACM,"1",2020-03-23,24.52,24.52,1333372.0,2237.39990234375
ACM,"1",2020-03-24,25.86,25.86,3306587.0,2447.330078125
ACM,"1",2020-03-25,27.06,27.06,2837645.0,2475.56005859375
ACM,"1",2020-03-26,29.64,29.64,2159829.0,2630.070068359375
ACM,"1",2020-03-27,28.75,28.75,3173338.0,2541.469970703125
ACM,"1",2020-03-30,28.58,28.58,5099066.0,2626.64990234375
ACM,"1",2020-03-31,29.85,29.85,5408032.0,2584.590087890625
ACM,"1",2020-04-01,27.19,27.19,1911759.0,2470.5
ACM,"1",2020-04-02,27.53,27.53,1320390.0,2526.89990234375
ACM,"1",2020-04-03,26.19,26.19,1518275.0,2488.64990234375
ACM,"1",2020-04-06,28.27,28.27,2453992.0,2663.679931640625
ACM,"1",2020-04-07,29.3,29.3,2789089.0,2659.409912109375
ACM,"1",2020-04-08,31.32,31.32,1615010.0,2749.97998046875
ACM,"1",2020-04-09,33.08,33.08,3590887.0,2789.820068359375
ACM,"1",2020-04-13,32.79,32.79,2272788.0,2761.6298828125
ACM,"1",2020-04-14,33.61,33.61,1293849.0,2846.06005859375
ACM,"1",2020-04-15,31.83,31.83,1697995.0,2783.360107421875
ACM,"1",2020-04-16,31.13,31.13,1723858.0,2799.550048828125
ACM,"1",2020-04-17,32.85,32.85,1834987.0,2874.56005859375
ACM,"1",2020-04-20,32.46,32.46,1810101.0,2823.159912109375
ACM,"1",2020-04-21,31.58,31.58,1123508.0,2736.56005859375
ACM,"1",2020-04-22,32.25,32.25,1328810.0,2799.31005859375
ACM,"1",2020-04-23,33.16,33.16,2150960.0,2797.800048828125
ACM,"1",2020-04-24,33.96,33.96,2596661.0,2836.739990234375
ACM,"1",2020-04-27,34.76,34.76,2688828.0,2878.47998046875
ACM,"1",2020-04-28,35.9,35.9,2201755.0,2863.389892578125
ACM,"1",2020-04-29,36.88,36.88,1835441.0,2939.510009765625
ACM,"1",2020-04-30,36.26,36.26,1688997.0,2912.429931640625
ACM,"1",2020-05-01,35.01,35.01,1080828.0,2830.7099609375
ACM,"1",2020-05-04,34.4,34.4,1484516.0,2842.739990234375
ACM,"1",2020-05-05,35.3,35.3,1982470.0,2868.43994140625
ACM,"1",2020-05-06,35.43,35.43,1730045.0,2848.419921875
ACM,"1",2020-05-07,35.15,35.15,1385485.0,2881.18994140625
ACM,"1",2020-05-08,36.14,36.14,1954476.0,2929.800048828125
ACM,"1",2020-05-11,34.98,34.98,2288204.0,2930.18994140625
ACM,"1",2020-05-12,32.86,32.86,1121450.0,2870.1201171875
ACM,"1",2020-05-13,30.15,30.15,2207101.0,2820.0
ACM,"1",2020-05-14,30.99,30.99,2566101.0,2852.5
ACM,"1",2020-05-15,32.02,32.02,1870596.0,2863.699951171875
ACM,"1",2020-05-18,34.69,34.69,1654744.0,2953.909912109375
ACM,"1",2020-05-19,33.92,33.92,1180746.0,2922.93994140625
ACM,"1",2020-05-20,35.52,35.52,1601313.0,2971.610107421875
ACM,"1",2020-05-21,35.63,35.63,2579665.0,2948.510009765625
ACM,"1",2020-05-22,35.82,35.82,1430077.0,2955.449951171875
ACM,"1",2020-05-26,38.17,38.17,1597447.0,2991.77001953125
ACM,"1",2020-05-27,39.2,39.2,2152294.0,3036.1298828125
ACM,"1",2020-05-28,38.68,38.68,1479972.0,3029.72998046875
ACM,"1",2020-05-29,38.77,38.77,2447675.0,3044.31005859375
ACM,"1",2020-06-01,39.21,39.21,1278216.0,3055.72998046875
ACM,"1",2020-06-02,43.48,43.48,4908928.0,3080.820068359375
ACM,"1",2020-06-03,43.95,43.95,4135721.0,3122.8701171875
ACM,"1",2020-06-04,44.15,44.15,2023811.0,3112.35009765625
ACM,"1",2020-06-05,45.44,45.44,2302958.0,3193.929931640625
ACM,"1",2020-06-08,45.15,45.15,1119929.0,3232.389892578125
ACM,"1",2020-06-09,44.11,44.11,1734828.0,3207.179931640625
ACM,"1",2020-06-10,41.62,41.62,1771264.0,3190.139892578125
ACM,"1",2020-06-11,38.41,38.41,2191771.0,3002.10009765625
ACM,"1",2020-06-12,39.85,39.85,2214653.0,3041.31005859375
ACM,"1",2020-06-15,39.26,39.26,3171227.0,3066.590087890625
ACM,"1",2020-06-16,40.81,40.81,2514863.0,3124.739990234375
ACM,"1",2020-06-17,39.44,39.44,1206780.0,3113.489990234375
ACM,"1",2020-06-18,38.9,38.9,1037212.0,3115.340087890625
ACM,"1",2020-06-19,38.4,38.4,1515822,3097.739990234375
ACM,"1",2020-06-22,38.53,38.53,945402,3117.860107421875
ACM,"1",2020-06-23,37.61,37.61,1447612,3131.2900390625
ACM,"1",2020-06-24,35.58,35.58,1644467,3050.330078125
ACM,"1",2020-06-25,35.99,35.99,2444861,3083.760009765625
ACM,"1",2020-06-26,36.19,36.19,1956493,3009.050048828125
ACM,"1",2020-06-29,37.61,37.61,2033600,3053.239990234375
ACM,"1",2020-06-30,37.58,37.58,853500,3100.2900390625
ACM,"1",2020-07-01,36.29,36.29,1756200,3115.860107421875
ACM,"1",2020-07-02,36.49,36.49,797900,3130.010009765625
ACM,"1",2020-07-06,36.79,36.79,1150300,3179.719970703125
ACM,"1",2020-07-07,35.64,35.64,823600,3145.320068359375
ACM,"1",2020-07-08,35.96,35.96,900700,3169.93994140625
ACM,"1",2020-07-09,35.14,35.14,1001000,3152.050048828125
ACM,"1",2020-07-10,35.89,35.89,612300,3185.0400390625
ACM,"1",2020-07-13,35.41,35.41,846400,3155.219970703125
ACM,"1",2020-07-14,36.21,36.21,691100,3197.52001953125
ACM,"1",2020-07-15,37.94,37.94,1061700,3226.56005859375
ACM,"1",2020-07-16,37.48,37.48,641300,3215.570068359375
ACM,"1",2020-07-17,37.77,37.77,522800,3224.72998046875
ACM,"1",2020-07-20,36.74,36.74,676974,3251.840087890625
ACM,"1",2020-07-21,37.19,37.19,540302,3257.300048828125
ACM,"1",2020-07-22,37.31,37.31,685029,3276.02001953125
ACM,"1",2020-07-23,37.0,37.0,819611,3235.659912109375
ACM,"1",2020-07-24,36.59,36.59,494961,3215.6298828125
ACM,"1",2020-07-27,36.72,36.72,1177715,3239.409912109375
ACM,"1",2020-07-28,36.35,36.35,664285,3218.43994140625
ACM,"1",2020-07-29,37.33,37.33,704115,3258.43994140625
ACM,"1",2020-07-30,36.88,36.88,615559,3246.219970703125
ACM,"1",2020-07-31,36.19,36.19,1021113,3271.1201171875
ACM,"1",2020-08-03,37.26,37.26,769547,3294.610107421875
ACM,"1",2020-08-04,38.4,38.4,1265552,3306.510009765625
ADBE,"2",2020-01-02,334.43,334.43,1990496.0,3257.85009765625
ADBE,"2",2020-01-03,331.81,331.81,1579371.0,3234.85009765625
ADBE,"2",2020-01-06,333.71,333.71,1875122.0,3246.280029296875
ADBE,"2",2020-01-07,333.39,333.39,2507261.0,3237.179931640625
ADBE,"2",2020-01-08,337.87,337.87,2248531.0,3253.050048828125
ADBE,"2",2020-01-09,340.45,340.45,1626380.0,3274.699951171875
ADBE,"2",2020-01-10,339.81,339.81,1481141.0,3265.35009765625
ADBE,"2",2020-01-13,345.63,345.63,1773390.0,3288.1298828125
ADBE,"2",2020-01-14,344.63,344.63,2274687.0,3283.14990234375
ADBE,"2",2020-01-15,342.94,342.94,2213374.0,3289.2900390625
ADBE,"2",2020-01-16,345.38,345.38,2439600.0,3316.81005859375
ADBE,"2",2020-01-17,349.74,349.74,2536157.0,3329.6201171875
ADBE,"2",2020-01-21,350.0,350.0,2113656.0,3320.7900390625
ADBE,"2",2020-01-22,350.06,350.06,1600485.0,3321.75
ADBE,"2",2020-01-23,351.76,351.76,2084658.0,3325.5400390625
ADBE,"2",2020-01-24,351.37,351.37,1640163.0,3295.469970703125
ADBE,"2",2020-01-27,346.9,346.9,2652030.0,3243.6298828125
ADBE,"2",2020-01-28,354.63,354.63,2270756.0,3276.239990234375
ADBE,"2",2020-01-29,351.66,351.66,1523203.0,3273.39990234375
ADBE,"2",2020-01-30,356.74,356.74,1834931.0,3283.659912109375
ADBE,"2",2020-01-31,351.14,351.14,3692938.0,3225.52001953125
ADBE,"2",2020-02-03,358.0,358.0,2693989.0,3248.919921875
ADBE,"2",2020-02-04,366.74,366.74,3052967.0,3297.590087890625
ADBE,"2",2020-02-05,365.55,365.55,2463385.0,3334.68994140625
ADBE,"2",2020-02-06,367.46,367.46,2224882.0,3345.780029296875
ADBE,"2",2020-02-07,366.09,366.09,2092872.0,3327.7099609375
ADBE,"2",2020-02-10,370.0,370.0,2427076.0,3352.090087890625
ADBE,"2",2020-02-11,369.28,369.28,2005005.0,3357.75
ADBE,"2",2020-02-12,374.29,374.29,2355797.0,3379.449951171875
ADBE,"2",2020-02-13,374.84,374.84,1917119.0,3373.93994140625
ADBE,"2",2020-02-14,379.67,379.67,1690561.0,3380.159912109375
ADBE,"2",2020-02-18,378.85,378.85,2074715.0,3370.2900390625
ADBE,"2",2020-02-19,383.28,383.28,2580455.0,3386.14990234375
ADBE,"2",2020-02-20,378.96,378.96,3789340.0,3373.22998046875
ADBE,"2",2020-02-21,372.95,372.95,2743135.0,3337.75
ADBE,"2",2020-02-24,357.41,357.41,3924013.0,3225.889892578125
ADBE,"2",2020-02-25,347.8,347.8,4188112.0,3128.2099609375
ADBE,"2",2020-02-26,351.34,351.34,3494105.0,3116.389892578125
ADBE,"2",2020-02-27,337.52,337.52,4737676.0,2978.760009765625
ADBE,"2",2020-02-28,345.12,345.12,6469131.0,2954.219970703125
ADBE,"2",2020-03-02,360.28,360.28,5398135.0,3090.22998046875
ADBE,"2",2020-03-03,348.34,348.34,4204501.0,3003.3701171875
ADBE,"2",2020-03-04,363.85,363.85,4146282.0,3130.1201171875
ADBE,"2",2020-03-05,351.03,351.03,3199006.0,3023.93994140625
ADBE,"2",2020-03-06,336.77,336.77,5622911.0,2972.3701171875
ADBE,"2",2020-03-09,305.79,305.79,5291910.0,2746.56005859375
ADBE,"2",2020-03-10,332.38,332.38,5973672.0,2882.22998046875
ADBE,"2",2020-03-11,315.23,315.23,4874326.0,2741.3798828125
ADBE,"2",2020-03-12,285.0,285.0,7230152.0,2480.639892578125
ADBE,"2",2020-03-13,335.5,335.5,8935220.0,2711.02001953125
ADBE,"2",2020-03-16,286.03,286.03,7140139.0,2386.1298828125
ADBE,"2",2020-03-17,311.81,311.81,6189140.0,2529.18994140625
ADBE,"2",2020-03-18,294.61,294.61,7278981.0,2398.10009765625
ADBE,"2",2020-03-19,307.51,307.51,6023835.0,2409.389892578125
ADBE,"2",2020-03-20,295.34,295.34,7461753.0,2304.919921875
ADBE,"2",2020-03-23,307.27,307.27,6016822.0,2237.39990234375
ADBE,"2",2020-03-24,310.0,310.0,6592213.0,2447.330078125
ADBE,"2",2020-03-25,305.91,305.91,4830363.0,2475.56005859375
ADBE,"2",2020-03-26,322.67,322.67,4534399.0,2630.070068359375
ADBE,"2",2020-03-27,305.83,305.83,4862124.0,2541.469970703125
ADBE,"2",2020-03-30,318.39,318.39,4340463.0,2626.64990234375
ADBE,"2",2020-03-31,318.24,318.24,6414549.0,2584.590087890625
ADBE,"2",2020-04-01,301.21,301.21,3902957.0,2470.5
ADBE,"2",2020-04-02,303.96,303.96,3590071.0,2526.89990234375
ADBE,"2",2020-04-03,293.61,293.61,3934718.0,2488.64990234375
ADBE,"2",2020-04-06,319.13,319.13,5145092.0,2663.679931640625
ADBE,"2",2020-04-07,308.93,308.93,5422270.0,2659.409912109375
ADBE,"2",2020-04-08,317.18,317.18,4002545.0,2749.97998046875
ADBE,"2",2020-04-09,318.7,318.7,3300177.0,2789.820068359375
ADBE,"2",2020-04-13,320.65,320.65,1838954.0,2761.6298828125
ADBE,"2",2020-04-14,340.765,340.765,3858854.0,2846.06005859375
ADBE,"2",2020-04-15,332.55,332.55,2818631.0,2783.360107421875
ADBE,"2",2020-04-16,342.7,342.7,3918632.0,2799.550048828125
ADBE,"2",2020-04-17,344.11,344.11,3342418.0,2874.56005859375
ADBE,"2",2020-04-20,344.88,344.88,2771970.0,2823.159912109375
ADBE,"2",2020-04-21,328.99,328.99,3548202.0,2736.56005859375
ADBE,"2",2020-04-22,336.77,336.77,2231819.0,2799.31005859375
ADBE,"2",2020-04-23,335.37,335.37,2120251.0,2797.800048828125
ADBE,"2",2020-04-24,344.1,344.1,2146162.0,2836.739990234375
ADBE,"2",2020-04-27,348.5,348.5,2375636.0,2878.47998046875
ADBE,"2",2020-04-28,333.45,333.45,3895571.0,2863.389892578125
ADBE,"2",2020-04-29,349.17,349.17,5006415.0,2939.510009765625
ADBE,"2",2020-04-30,353.64,353.64,3902173.0,2912.429931640625
ADBE,"2",2020-05-01,343.84,343.84,2578615.0,2830.7099609375
ADBE,"2",2020-05-04,349.11,349.11,2372392.0,2842.739990234375
ADBE,"2",2020-05-05,356.13,356.13,2377555.0,2868.43994140625
ADBE,"2",2020-05-06,362.52,362.52,2319702.0,2848.419921875
ADBE,"2",2020-05-07,366.78,366.78,2466063.0,2881.18994140625
ADBE,"2",2020-05-08,367.51,367.51,2548366.0,2929.800048828125
ADBE,"2",2020-05-11,371.42,371.42,2266282.0,2930.18994140625
ADBE,"2",2020-05-12,365.1,365.1,2071782.0,2870.1201171875
ADBE,"2",2020-05-13,358.56,358.56,3365501.0,2820.0
ADBE,"2",2020-05-14,355.39,355.39,2752031.0,2852.5
ADBE,"2",2020-05-15,365.3,365.3,2626904.0,2863.699951171875
ADBE,"2",2020-05-18,367.97,367.97,2352319.0,2953.909912109375
ADBE,"2",2020-05-19,372.2,372.2,2753685.0,2922.93994140625
ADBE,"2",2020-05-20,383.63,383.63,2824862.0,2971.610107421875
ADBE,"2",2020-05-21,382.17,382.17,2261384.0,2948.510009765625
ADBE,"2",2020-05-22,385.26,385.26,1688159.0,2955.449951171875
ADBE,"2",2020-05-26,376.63,376.63,3525983.0,2991.77001953125
ADBE,"2",2020-05-27,375.17,375.17,3553278.0,3036.1298828125
ADBE,"2",2020-05-28,379.83,379.83,2904450.0,3029.72998046875
ADBE,"2",2020-05-29,386.6,386.6,5937467.0,3044.31005859375
ADBE,"2",2020-06-01,389.68,389.68,2035186.0,3055.72998046875
ADBE,"2",2020-06-02,390.44,390.44,2509555.0,3080.820068359375
ADBE,"2",2020-06-03,389.92,389.92,2537092.0,3122.8701171875
ADBE,"2",2020-06-04,385.8,385.8,2422986.0,3112.35009765625
ADBE,"2",2020-06-05,392.9,392.9,2793982.0,3193.929931640625
ADBE,"2",2020-06-08,397.78,397.78,2592963.0,3232.389892578125
ADBE,"2",2020-06-09,397.16,397.16,2279327.0,3207.179931640625
ADBE,"2",2020-06-10,406.82,406.82,3611582.0,3190.139892578125
ADBE,"2",2020-06-11,387.67,387.67,4123651.0,3002.10009765625
ADBE,"2",2020-06-12,406.54,406.54,8332571.0,3041.31005859375
ADBE,"2",2020-06-15,401.34,401.34,3783968.0,3066.590087890625
ADBE,"2",2020-06-16,411.67,411.67,3766685.0,3124.739990234375
ADBE,"2",2020-06-17,413.49,413.49,2112320.0,3113.489990234375
ADBE,"2",2020-06-18,420.46,420.46,2568294.0,3115.340087890625
ADBE,"2",2020-06-19,428.01,428.01,3931569,3097.739990234375
ADBE,"2",2020-06-22,438.64,438.64,3156280,3117.860107421875
ADBE,"2",2020-06-23,440.55,440.55,3065927,3131.2900390625
ADBE,"2",2020-06-24,431.68,431.68,3329423,3050.330078125
ADBE,"2",2020-06-25,436.95,436.95,2275241,3083.760009765625
ADBE,"2",2020-06-26,426.92,426.92,3829731,3009.050048828125
ADBE,"2",2020-06-29,424.2,424.2,2623877,3053.239990234375
ADBE,"2",2020-06-30,435.31,435.31,2945149,3100.2900390625
ADBE,"2",2020-07-01,439.81,439.81,2582693,3115.860107421875
ADBE,"2",2020-07-02,442.95,442.95,2503351,3130.010009765625
ADBE,"2",2020-07-06,452.59,452.59,2761224,3179.719970703125
ADBE,"2",2020-07-07,449.36,449.36,2684565,3145.320068359375
ADBE,"2",2020-07-08,457.68,457.68,1999229,3169.93994140625
ADBE,"2",2020-07-09,460.84,460.84,2270019,3152.050048828125
ADBE,"2",2020-07-10,466.2,466.2,3676513,3185.0400390625
ADBE,"2",2020-07-13,442.47,442.47,3480659,3155.219970703125
ADBE,"2",2020-07-14,433.78,433.78,5667042,3197.52001953125
